变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
906,19,1,3,15,42,1.2135372249999998,1.2135372249999998,1.2135372249999998,1.2854578250000002,平
68,1,0,0,1,1,0.06497128749999996,0.06497128749999996,0.9136342124999995,0.06497128749999996,平
97,4,1,0,3,24,0.5041932250000001,0.5041932250000001,1.050242975,0.5041932250000001,平
600,4,1,0,3,18,0.3899721499999999,0.3899721499999999,0.9030497875,0.3899721499999999,平
838,2,1,0,1,1,0.09517967499999998,0.9214335000000003,0.9214335000000003,0.09517967499999998,胜
857,3,2,0,1,8,0.3499918875000001,0.9763711,0.9763711,0.3499918875000001,胜
422,8,1,1,6,29,0.7705251250000004,0.7705251250000004,1.049665625,0.7705251250000004,平
562,6,0,1,5,18,0.5913970624999999,0.5913970624999999,1.0013674750000006,0.5913970624999999,平
503,11,3,2,6,8,0.47331112500000005,0.47331112500000005,1.0261927375,0.47331112500000005,平
399,17,6,3,8,51,1.0708985500000003,1.3701708,1.0708985500000003,1.3701708,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0126393187500002,0.5895170162500001,0.5523977312500001,0.7275882600000001,0.5523977312500001
策略1胜于策略2:3
策略1平于策略2:7
策略1负于策略2:0
