变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
856,13,6,0,7,45,1.0968197375000002,1.0968197375000002,1.0968197375000002,1.0718874875000002,平
77,9,3,0,6,23,0.60289025,0.60289025,0.9583347999999997,0.60289025,平
78,1,0,0,1,1,0.1069401375,0.1069401375,0.8927808374999999,0.1069401375,平
556,7,2,0,5,20,0.8227203749999997,0.8227203749999997,1.1228746125,0.8227203749999997,平
641,3,0,0,3,4,0.15635554999999995,0.15635554999999995,0.9073691499999997,0.15635554999999995,平
742,9,3,1,5,21,1.0107062875000001,0.9555335875000001,0.9555335875000001,1.0107062875000001,负
974,10,2,1,7,9,0.39967453749999987,1.072181525,1.072181525,0.39967453749999987,胜
997,1,0,0,1,1,0.1243349625,0.929585775,0.929585775,0.1243349625,胜
611,23,3,4,16,81,1.2122222125000002,1.9326531250000005,1.2122222125000002,1.9326531250000005,胜
286,5,1,1,3,18,0.5047276625,0.5047276625,0.9807171374999998,0.5047276625,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0128419375,0.6732890375,0.60373917125,0.8180407725000001,0.59572867625
策略1胜于策略2:3
策略1平于策略2:6
策略1负于策略2:1
