变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
587,15,3,3,9,44,1.2890073499999992,1.4664944624999998,1.2890073499999992,1.4664944624999998,胜
404,7,1,1,5,7,0.5258538749999999,0.5258538749999999,1.0972047125,0.5258538749999999,平
664,5,0,2,3,16,0.50289955,0.50289955,1.0550166250000002,0.50289955,平
251,2,0,0,2,31,0.9289710124999999,0.9289710124999999,1.045961025,0.9289710124999999,平
133,15,4,4,7,44,1.2904292499999999,1.6579389125000001,1.2904292499999999,1.6579389125000001,胜
462,6,1,1,4,32,1.0202803624999999,1.0202803624999999,1.1469087749999998,1.0202803624999999,平
54,9,2,1,6,15,0.7519276625,0.7519276625,1.231749825,0.7519276625,平
348,4,0,0,4,36,0.9215083999999999,0.9215083999999999,1.0293306750000002,0.9215083999999999,平
923,12,2,1,9,25,1.0231135749999998,1.0231135749999998,1.0231135749999998,1.026411875,平
439,0,0,0,0,0,0.037842000000000015,0.037842000000000015,0.9620981625,0.037842000000000015,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1170819975000001,0.8840128112499999,0.8291833037499996,0.8836829812499998,0.8291833037499996
策略1胜于策略2:2
策略1平于策略2:8
策略1负于策略2:0
