变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
66,13,1,1,11,56,1.1111514500000002,1.6621514000000004,1.1111514500000002,1.6621514000000004,胜
824,8,1,3,4,18,0.740161825,1.0296674625000004,1.0296674625000004,0.740161825,胜
482,9,3,1,5,23,1.0666648249999997,1.0666648249999997,1.1330955125,1.0666648249999997,平
520,8,2,2,4,10,0.5322577875000001,0.5322577875000001,0.9326648375000002,0.5322577875000001,平
252,7,1,2,4,62,1.6660162625000012,1.6660162625000012,1.1014224000000004,1.6660162625000012,平
289,10,1,0,9,28,0.8095058749999998,0.8095058749999998,1.0198099500000006,0.8095058749999998,平
774,16,3,0,13,33,1.1374414874999998,1.1374414874999998,1.1374414874999998,0.9076310374999998,平
343,9,2,1,6,51,1.2559016874999998,1.2559016874999998,1.0534769999999998,1.2559016874999998,平
109,10,3,1,6,7,0.37458204999999994,0.37458204999999994,1.02642255,0.37458204999999994,平
914,15,2,3,10,38,1.0946226374999997,1.0946226374999997,1.0946226374999997,1.1897596249999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0639775287500002,1.0204632375000002,0.9788305887500002,1.0628811475000002,0.87914768875
策略1胜于策略2:2
策略1平于策略2:8
策略1负于策略2:0
