变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
58,4,0,1,3,13,0.344555325,0.344555325,1.0192219249999996,0.344555325,平
763,13,4,0,9,71,1.1867927250000003,1.1867927250000003,1.1867927250000003,1.7832949374999998,平
968,2,1,0,1,1,0.1669774875,0.9331138624999997,0.9331138624999997,0.1669774875,胜
865,2,0,0,2,2,0.15318557500000005,0.9285379249999999,0.9285379249999999,0.15318557500000005,胜
704,5,2,1,2,3,0.1472037625,0.9341242124999999,0.9341242124999999,0.1472037625,胜
74,0,0,0,0,0,0.09830691249999997,0.09830691249999997,0.9231709500000005,0.09830691249999997,平
170,2,1,1,0,1,0.12488026249999999,0.12488026249999999,0.9366634999999999,0.12488026249999999,平
97,6,2,3,1,11,0.36191801250000005,0.36191801250000005,0.8441993125,0.36191801250000005,平
803,6,1,1,4,4,0.4181813374999999,1.0919712375,1.0919712375,0.4181813374999999,胜
79,10,2,1,7,25,0.6025909875,0.6025909875,0.8338875,0.6025909875,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.9631683149999999,0.42010946000000005,0.36045923875,0.6606791462499999,0.36045923875
策略1胜于策略2:4
策略1平于策略2:6
策略1负于策略2:0
