变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
254,16,4,3,9,42,1.3451048125000002,1.1794156125000002,1.3451048125000002,1.1794156125000002,负
143,5,0,1,4,7,0.35409733750000005,0.35409733750000005,1.1332184625,0.35409733750000005,平
930,6,1,2,3,5,0.49785316249999995,1.2723876875000002,1.2723876875000002,0.49785316249999995,胜
14,5,1,0,4,5,0.31074922499999996,0.31074922499999996,1.0421495250000001,0.31074922499999996,平
45,15,5,1,9,15,1.1067626499999996,0.78383605,1.1067626499999996,0.78383605,负
756,2,0,1,1,2,0.3023137999999999,1.0611428250000001,1.0611428250000001,0.3023137999999999,胜
223,10,1,2,7,61,1.6318788999999998,1.6318788999999998,1.2085015625,1.6318788999999998,平
640,7,1,1,5,6,0.23262232500000005,0.23262232500000005,0.9634238749999998,0.23262232500000005,平
116,0,0,0,0,0,0.042337825,0.042337825,0.9625579000000005,0.042337825,平
524,0,0,0,0,0,0.004003812499999994,0.004003812499999994,0.9498404625000001,0.004003812499999994,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1045089762500002,0.5339108049999999,0.582772385,0.68724716,0.49157307124999994
策略1胜于策略2:2
策略1平于策略2:6
策略1负于策略2:2
