变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
670,7,1,3,3,51,0.8986235624999995,0.8986235624999995,1.0760625125000003,0.8986235624999995,平
532,8,1,1,6,24,1.0712406875,1.0712406875,1.3055736375,1.0712406875,平
344,17,3,4,10,48,1.2406610625,1.2395972875,1.2406610625,1.2395972875,负
791,19,3,5,11,22,1.2560031374999998,1.2560031374999998,1.2560031374999998,0.9313177875,平
676,18,2,6,10,84,1.27324285,2.1379001625000003,1.27324285,2.1379001625000003,胜
916,2,0,1,1,2,0.17948630000000004,0.9682830875,0.9682830875,0.17948630000000004,胜
820,11,1,3,7,27,0.8540620499999998,1.1124398375000004,1.1124398375000004,0.8540620499999998,胜
995,6,3,0,3,14,0.7465926875,1.2225018374999999,1.2225018374999999,0.7465926875,胜
476,6,1,0,5,6,0.40250238749999995,0.40250238749999995,1.1049238250000004,0.40250238749999995,平
880,4,0,0,4,10,0.2191405250000001,0.9582545375,0.9582545375,0.2191405250000001,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1517946325000001,0.86804634375,0.8141555249999998,1.1267346525000002,0.7815806124999999
策略1胜于策略2:5
策略1平于策略2:4
策略1负于策略2:1
