变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
384,10,4,2,4,49,1.0516327625000002,1.0516327625000002,1.2153707374999998,1.0516327625000002,平
824,10,5,3,2,5,0.5186478625000002,1.099139825,1.099139825,0.5186478625000002,胜
96,5,0,2,3,15,0.41911675,0.41911675,1.0777357124999998,0.41911675,平
477,2,1,0,1,1,0.1271681625,0.1271681625,0.9614834125000001,0.1271681625,平
793,1,0,0,1,1,0.13309652499999997,1.0355690874999994,1.0355690874999994,0.13309652499999997,胜
838,1,0,0,1,1,0.07643780000000003,0.9502520749999999,0.9502520749999999,0.07643780000000003,胜
638,12,1,3,8,33,1.3500067749999998,0.9716400875000002,1.3500067749999998,0.9716400875000002,负
512,15,2,5,8,32,1.0260537125,0.7359493875,1.0260537125,0.7359493875,负
653,5,1,1,3,16,0.49951032499999987,0.49951032499999987,1.1148881374999995,0.49951032499999987,平
571,13,1,2,10,31,1.3170827875000004,1.0653872625,1.3170827875000004,1.0653872625,负
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1147582262499998,0.5598586925,0.65187534625,0.7955365724999999,0.5598586925
策略1胜于策略2:3
策略1平于策略2:4
策略1负于策略2:3
