变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
667,6,1,1,4,5,0.3341099125,0.3341099125,1.0782809749999998,0.3341099125,平
912,20,4,5,11,60,1.0851234125000002,1.0851234125000002,1.0851234125000002,1.8836546624999992,平
150,6,2,0,4,19,0.7114020874999998,0.7114020874999998,1.1031489874999998,0.7114020874999998,平
691,7,0,2,5,7,0.3738015000000002,0.3738015000000002,1.1176357749999997,0.3738015000000002,平
479,5,1,0,4,33,0.5853512000000001,0.5853512000000001,0.9902162375,0.5853512000000001,平
180,12,2,1,9,25,1.2454989625000001,1.0199970999999999,1.2454989625000001,1.0199970999999999,负
719,1,0,0,1,2,0.05562706249999999,0.947958725,0.947958725,0.05562706249999999,胜
228,5,2,0,3,3,0.21095626249999988,0.21095626249999988,1.0081724875000007,0.21095626249999988,平
576,6,2,2,2,4,0.32329562500000003,0.32329562500000003,1.1007006750000004,0.32329562500000003,平
44,3,0,1,2,20,0.3189335749999999,0.3189335749999999,0.9913924000000005,0.3189335749999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0668128637500003,0.58171289875,0.5244099600000001,0.59109294,0.50185977375
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
