变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
620,0,0,0,0,0,0.04240713750000002,0.04240713750000002,0.9598850250000004,0.04240713750000002,平
119,12,0,0,12,42,1.1902727874999999,0.9158474374999998,1.1902727874999999,0.9158474374999998,负
371,2,1,1,0,1,0.2540584,0.2540584,0.9690795124999998,0.2540584,平
584,16,2,4,10,29,1.2709336749999998,0.9211128499999998,1.2709336749999998,0.9211128499999998,负
882,2,0,0,2,15,0.3393807249999999,1.1200198749999999,1.1200198749999999,0.3393807249999999,胜
242,5,1,0,4,8,0.37552283749999993,0.37552283749999993,1.145748625,0.37552283749999993,平
858,0,0,0,0,0,0.00956873750000001,0.9473814749999997,0.9473814749999997,0.00956873750000001,胜
243,5,1,1,3,25,0.7955911125000004,0.7955911125000004,1.1430811375,0.7955911125000004,平
764,6,3,0,3,3,0.4438457999999999,1.107553825,1.107553825,0.4438457999999999,胜
19,4,0,2,2,4,0.24479971249999996,0.24479971249999996,1.0611106750000003,0.24479971249999996,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.09150666125,0.43421347499999985,0.4966380925,0.6724294662499999,0.43421347499999985
策略1胜于策略2:3
策略1平于策略2:5
策略1负于策略2:2
