变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
468,5,1,1,3,5,0.317666675,0.317666675,1.0338584375,0.317666675,平
66,1,0,0,1,1,0.0413647875,0.0413647875,0.9212839124999999,0.0413647875,平
164,0,0,0,0,0,0.04092113749999999,0.04092113749999999,0.9373528874999998,0.04092113749999999,平
210,16,6,3,7,36,1.2097791499999997,1.4192653749999997,1.2097791499999997,1.4192653749999997,胜
176,8,1,1,6,45,1.0552892,1.0552892,1.0923668125,1.0552892,平
540,6,1,2,3,5,0.3052860875000001,0.3052860875000001,1.0476341874999997,0.3052860875000001,平
367,3,1,1,1,9,0.4014386375,0.4014386375,1.0142291875,0.4014386375,平
955,5,0,0,5,5,0.3490135625,1.0846156000000002,1.0846156000000002,0.3490135625,胜
843,1,1,0,0,0,0.025584312500000005,0.9210593000000001,0.9210593000000001,0.025584312500000005,胜
223,11,5,2,4,7,0.6371400624999998,0.6371400624999998,1.1082113874999997,0.6371400624999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.0370390862499999,0.45929698374999994,0.43834836124999993,0.62240468625,0.43834836124999993
策略1胜于策略2:3
策略1平于策略2:7
策略1负于策略2:0
