变化服务个数,实际需要更新的ws的个数,实际删除的个数,实际新增的个数,实际qos变化的个数,PQ队列的最大长度,策略1(11),策略2(700),重查,连续查询,结果
335,16,3,1,12,63,1.2853722749999998,1.5397835500000001,1.2853722749999998,1.5397835500000001,胜
435,22,3,2,17,85,1.3119724124999999,2.2227039,1.3119724124999999,2.2227039,胜
71,16,3,4,9,35,1.3039325624999998,1.4362539375000005,1.3039325624999998,1.4362539375000005,胜
344,17,6,1,10,54,1.1253442,1.238982625,1.1253442,1.238982625,胜
596,12,2,1,9,44,1.1200360375000002,1.1603157,1.1200360375000002,1.1603157,胜
598,2,0,0,2,2,0.1194062875,0.1194062875,0.9739120625000004,0.1194062875,平
26,1,1,0,0,0,0.040744724999999996,0.040744724999999996,1.0713048749999998,0.040744724999999996,平
726,3,1,0,2,5,0.21613621249999987,1.071042975,1.071042975,0.21613621249999987,胜
794,6,0,1,5,10,0.6007519750000001,1.3606554124999997,1.3606554124999997,0.6007519750000001,胜
654,15,2,2,11,14,1.2859763625000002,0.7216925250000001,1.2859763625000002,0.7216925250000001,负
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
1.1909549174999998,0.92967714375,0.8409673049999998,1.0911581637499999,0.7845389212499999
策略1胜于策略2:7
策略1平于策略2:2
策略1负于策略2:1
