qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
544,13,28,0.6184183749999999,0.6184183749999999,0.6184183749999999,0.4498696875000001,平
848,18,80,0.6957808249999997,0.6957808249999997,0.6957808249999997,1.4061018125,平
804,15,95,0.70626905,0.70626905,0.70626905,1.0658451499999995,平
472,8,25,0.5161612874999999,0.5161612874999999,0.620684975,0.5161612874999999,平
774,21,84,0.6017826749999999,0.6017826749999999,0.6017826749999999,1.331369525,平
924,19,76,0.58811915,0.58811915,0.58811915,1.3410986499999997,平
845,12,33,0.6000881,0.6000881,0.6000881,0.42697957499999994,平
382,8,50,0.8298446875,0.8298446875,0.6167773124999997,0.8298446875,平
45,2,2,0.06968610000000003,0.06968610000000003,0.6412711375000002,0.06968610000000003,平
267,3,6,0.0861721625,0.0861721625,0.6103945750000002,0.0861721625,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.6299586175,0.7523128637499997,0.5312322412499999,0.5312322412499999,0.47575978249999995
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
