第1组
serv1435218511,149.0

第2组
serv813605464,277.0
serv463167249,361.0
serv1935170568,94.0
serv256509094,414.0
serv325941327,444.0
serv1226921812,202.0
serv393735016,25.0
serv1574082977,237.0
serv1779102626,403.0
serv2053554508,191.0
serv2055193052,337.0
serv739257675,323.0
serv1293691178,481.0
serv1435218511,168.0
serv254870550,140.0
serv1503012238,103.0
serv945915830,362.0
serv1572444471,115.0
serv808689908,414.0

第3组
serv1921244142,128.0
serv1435218511,183.0
serv1575721521,283.0
serv1086418840,301.0
serv2058470102,215.0
serv1088057346,227.0
serv1154212529,424.0
serv807051364,281.0
serv1851811909,421.0
serv1846896353,323.0
serv598754665,64.0
serv532599482,110.0
serv947554374,104.0
serv1089695890,216.0
serv1782379676,163.0

第4组

第5组
serv605308765,337.0
serv233363609,392.0
serv949192880,210.0
serv810328414,1.0
serv1155851073,99.0
serv1088057346,210.0
serv1506289288,213.0
serv1293076995,250.0
serv1294715539,327.0
serv395373560,313.0
serv1433580005,433.0
serv114367578,476.0

第6组
serv1782379676,164.0
serv253232044,79.0
serv1919605636,215.0
serv1293076995,272.0

第7组
serv534238026,116.0
serv600393209,493.0
serv1088057346,206.0
serv327579833,422.0
serv742534725,174.0
serv1157489579,453.0
serv883037697,37.0
serv668186898,476.0
serv881399191,25.0
serv2058470102,191.0
serv185438317,440.0
serv1708031887,49.0
serv532599482,148.0
serv1916328586,73.0
serv258147600,258.0
serv1499735188,199.0
serv1919605636,209.0

第8组
serv1501373694,120.0
serv1431941461,418.0
serv1046273922,90.0
serv1297992589,358.0

第9组
serv51489445,30.0
serv254870550,128.0
serv1643515210,448.0
serv1709670393,54.0
serv1291438489,304.0
serv1046273922,101.0
serv1020263657,362.0
serv2129540841,181.0
serv950831424,159.0
serv1851811909,440.0
serv1711308937,361.0
serv233363609,436.0
serv737619131,502.0
serv130956833,272.0
serv674740998,376.0
serv949192880,196.0
serv1457337543,209.0

第10组
serv742534725,146.0
serv1084780296,223.0
serv466444299,68.0

