第1组
serv1777464120,380.0
serv879760647,32.0
serv673102492,214.0
serv187076861,291.0
serv1226921812,222.0
serv605308765,294.0
serv532599482,96.0
serv669825442,283.0
serv1935170568,114.0
serv395373560,338.0
serv1501373694,149.0
serv1641876704,345.0
serv742534725,179.0
serv325941327,450.0
serv2058470102,224.0
serv1364147772,505.0
serv883037697,36.0
serv1575721521,276.0

第2组
serv949192880,219.0
serv1990676375,267.0
serv1919605636,196.0
serv1499735188,233.0
serv1709670393,38.0
serv1070647773,87.0
serv51489445,21.0
serv1294715539,349.0
serv187076861,306.0
serv395373560,313.0

第3组
serv1018625113,438.0
serv1572444471,128.0
serv461528743,436.0
serv154306361,8.0
serv1780741170,352.0
serv2122986741,307.0
serv534238026,125.0
serv1990676375,287.0
serv1020263657,364.0
serv1431941461,435.0

第4组
serv1848534859,41.0
serv1294715539,347.0
serv1367424822,481.0
serv671463948,481.0
serv1020263657,363.0
serv188715367,234.0

第5组
serv744173231,475.0
serv2127902335,6.0

第6组
serv1365786278,399.0
serv810328414,18.0

第7组
serv1225283306,484.0
serv1430302955,180.0
serv44935345,120.0
serv1365786278,393.0
serv1569167421,475.0
serv2129540841,198.0
serv233363609,437.0

第8组
serv669825442,292.0
serv1089695890,192.0
serv1921244142,163.0
serv879760647,47.0
serv1296354045,177.0
serv1155851073,79.0
serv1088057346,221.0
serv598754665,79.0

第9组
serv116006084,453.0
serv1294715539,294.0
serv324302783,406.0
serv1574082977,197.0
serv1641876704,360.0
serv883037697,69.0
serv466444299,70.0
serv947554374,148.0
serv1157489579,484.0
serv1782379676,188.0
serv1360870722,161.0
serv535876532,255.0
serv1436857055,407.0
serv603670259,78.0

第10组
serv1575721521,305.0
serv883037697,61.0
serv49850901,310.0
serv1643515210,478.0
serv881399191,49.0
serv2124625285,509.0
serv602031715,266.0
serv1364147772,509.0

