qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
88,2,20,0.15362368750000005,0.15362368750000005,0.6122334999999997,0.15362368750000005,平
277,6,34,0.7644834125,0.7644834125,0.6001148625000001,0.7644834125,平
439,9,26,0.3593835875000001,0.3593835875000001,0.70935355,0.3593835875000001,平
573,5,11,0.15081719999999996,0.6017185624999998,0.6017185624999998,0.15081719999999996,胜
802,20,44,0.598051525,0.598051525,0.598051525,0.7026447,平
380,6,6,0.09540934999999996,0.09540934999999996,0.6557952500000002,0.09540934999999996,平
387,10,44,0.7951675374999996,0.7951675374999996,0.5990243375000002,0.7951675374999996,平
494,6,36,0.6079943499999996,0.6079943499999996,0.5901024125,0.6079943499999996,平
614,12,38,0.5903482999999999,0.5903482999999999,0.5903482999999999,0.6569927249999998,平
340,9,23,0.389346025,0.389346025,0.5912357375000004,0.389346025,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.6147978037499999,0.4675862575,0.4504624974999999,0.4955526337499999,0.41262212875
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
