第1组
serv1228560356,49.0
serv461528743,439.0
serv673102492,204.0
serv879760647,19.0
serv811966958,8.0
serv44935345,115.0
serv256509094,430.0
serv532599482,141.0
serv1916328586,55.0
serv2126263791,476.0
serv530960976,74.0

第2组
serv48212395,359.0
serv807051364,277.0
serv530960976,48.0

第3组
serv1294715539,295.0
serv2129540841,187.0
serv1084780296,237.0
serv1575721521,293.0
serv392096510,212.0
serv1846896353,292.0
serv808689908,412.0
serv1572444471,145.0
serv1777464120,389.0
serv1641876704,359.0
serv950831424,202.0
serv1088057346,220.0
serv881399191,2.0
serv322664277,157.0
serv1851811909,460.0
serv1782379676,185.0

第4组

第5组
serv1297992589,342.0

第6组
serv1777464120,385.0
serv1016986607,252.0
serv2040036168,469.0
serv1457337543,225.0
serv1154212529,423.0
serv883037697,33.0
serv1431941461,412.0
serv2058470102,212.0

第7组
serv119283134,20.0
serv2122986741,281.0
serv822616296,469.0
serv1360870722,129.0
serv1848534859,30.0
serv2126263791,457.0
serv1436857055,412.0
serv258147600,300.0
serv117644628,426.0
serv461528743,448.0
serv1985760819,190.0
serv945915830,358.0
serv49850901,285.0
serv1070647773,117.0
serv1711308937,389.0
serv605308765,289.0
serv808689908,432.0
serv534238026,148.0
serv1225283306,504.0
serv744173231,497.0
serv464805793,357.0

第8组
serv1777464120,377.0
serv2127902335,12.0
serv1709670393,20.0
serv2058470102,227.0
serv668186898,454.0
serv740896181,374.0
serv810328414,31.0
serv393735016,2.0
serv120921678,236.0
serv393528881,496.0
serv2055193052,327.0
serv1917967092,428.0

第9组
serv879760647,28.0
serv1020263657,343.0
serv534238026,96.0
serv1917967092,412.0
serv674740998,382.0
serv1640238160,419.0
serv1016986607,242.0
serv598754665,55.0
serv1155851073,55.0

第10组
serv535876532,273.0
serv393735016,12.0
serv1070647773,104.0
serv1572444471,119.0
serv807051364,278.0
serv1643515210,453.0
serv1846896353,294.0
serv322664277,169.0
serv1569167421,451.0
serv1848534859,4.0
serv2129540841,159.0
serv397012066,138.0
serv602031715,261.0
serv1575721521,290.0
serv1777464120,404.0
serv1433580005,460.0
serv325941327,449.0

