qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
284,5,5,0.0942654625,0.0942654625,0.5833828875000001,0.0942654625,平
535,6,6,0.07994972499999996,0.5809399625000001,0.5809399625000001,0.07994972499999996,胜
613,17,68,0.5916954624999999,0.5916954624999999,0.5916954624999999,1.0651877375,平
77,3,38,0.2783861124999999,0.2783861124999999,0.5801542499999999,0.2783861124999999,平
601,12,28,0.5876220374999999,0.5876220374999999,0.5876220374999999,0.35457782500000007,平
776,14,71,0.5679980374999998,0.5679980374999998,0.5679980374999998,1.0802195874999996,平
701,12,35,0.6869925749999994,0.6869925749999994,0.6869925749999994,0.4001603750000001,平
872,14,60,0.5719218625000001,0.5719218625000001,0.5719218625000001,0.822483825,平
919,16,25,0.5867720499999999,0.5867720499999999,0.5867720499999999,0.36348906250000007,平
510,11,29,0.5871837000000001,0.5871837000000001,0.5871837000000001,0.570451725,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5924662824999999,0.51091714375,0.4632787024999998,0.5133777262499999,0.387289565
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
