qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
863,18,40,0.5839923624999999,0.5839923624999999,0.5839923624999999,0.6873133625000002,平
523,10,28,0.4640997875000001,0.571494075,0.571494075,0.4640997875000001,胜
620,10,66,1.094888175,0.5748619375000001,0.5748619375000001,1.094888175,负
299,6,45,0.9762250250000004,0.9762250250000004,0.5773636999999998,0.9762250250000004,平
225,2,8,0.0664893625,0.0664893625,0.5739745625000001,0.0664893625,平
182,2,8,0.16325652500000004,0.16325652500000004,0.5684098375,0.16325652500000004,平
440,7,43,0.8361687875000001,0.8361687875000001,0.5801060875,0.8361687875000001,平
677,8,50,0.7738115125,0.5778662,0.5778662,0.7738115125,负
821,14,28,0.569943925,0.569943925,0.569943925,0.4371843999999999,平
295,8,44,0.8337096875000001,0.8337096875000001,0.5822121874999999,0.8337096875000001,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5760224875000001,0.6333146625,0.636258515,0.5754007887500001,0.46074325499999996
策略1胜于策略2:1
策略1平于策略2:7
策略1负于策略2:2
