qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
646,11,25,0.5828591,0.5828591,0.5828591,0.4973284875,平
810,16,76,0.5936572125000001,0.5936572125000001,0.5936572125000001,1.0718696749999999,平
855,18,58,0.5699493,0.5699493,0.5699493,0.8011813125,平
274,7,18,0.24501849999999994,0.24501849999999994,0.5827308500000001,0.24501849999999994,平
253,2,2,0.0308926625,0.0308926625,0.5833883374999997,0.0308926625,平
360,5,6,0.10510638750000001,0.10510638750000001,0.6843678625000005,0.10510638750000001,平
312,8,42,0.3580417874999998,0.3580417874999998,0.5747764250000001,0.3580417874999998,平
439,11,37,0.5826773125,0.8759832,0.5826773125,0.8759832,胜
306,4,24,0.5422854875,0.5422854875,0.5951647874999998,0.5422854875,平
147,3,3,0.0517781375,0.0517781375,0.6282063750000002,0.0517781375,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5977777562500001,0.45794856375000004,0.36622658874999997,0.39555717749999997,0.35767352750000003
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
