qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
617,18,74,0.6206209374999998,0.6206209374999998,0.6206209374999998,1.3480266625,平
377,2,2,0.01792398750000001,0.01792398750000001,0.591278525,0.01792398750000001,平
231,7,19,0.32731493749999996,0.32731493749999996,0.6525184624999999,0.32731493749999996,平
936,22,119,0.6045304125000002,0.6045304125000002,0.6045304125000002,1.9894581125,平
27,2,2,0.05066626249999997,0.05066626249999997,0.5890226375000001,0.05066626249999997,平
977,23,85,0.6306814124999999,0.6306814124999999,0.6306814124999999,1.1731325625000004,平
78,0,0,0.0014486875000000012,0.0014486875000000012,0.5800097750000001,0.0014486875000000012,平
364,10,24,0.5892364750000001,0.5892364750000001,0.5927646000000002,0.5892364750000001,平
839,16,96,0.5876113375,0.5876113375,0.5876113375,1.6946930124999997,平
596,13,30,0.5811484375000002,0.5811484375000002,0.5811484375000002,0.36146302499999994,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.6030186537500002,0.7553363725,0.40111828875000005,0.40111828875000005,0.37914974749999997
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
