qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
637,9,44,0.6272494625,0.5723762500000001,0.5723762500000001,0.6272494625,负
560,9,29,0.32378146250000006,0.574792425,0.574792425,0.32378146250000006,胜
465,11,23,0.5809827874999998,0.5045023499999999,0.5809827874999998,0.5045023499999999,负
759,21,42,0.5744931500000001,0.5744931500000001,0.5744931500000001,0.7046920624999998,平
208,5,5,0.10316058749999997,0.10316058749999997,0.6411482,0.10316058749999997,平
431,9,53,0.8693064625000002,0.8693064625000002,0.5747817499999999,0.8693064625000002,平
138,2,19,0.32446572500000015,0.32446572500000015,0.6046747,0.32446572500000015,平
425,5,30,0.34267842499999995,0.34267842499999995,0.6006708125000001,0.34267842499999995,平
612,14,33,0.6171086250000004,0.6171086250000004,0.6171086250000004,0.3283520374999999,平
231,6,19,0.4631696874999999,0.4631696874999999,0.5906477250000002,0.4631696874999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5931676425,0.45913582625,0.48263963750000005,0.4946053687500001,0.4111761424999999
策略1胜于策略2:1
策略1平于策略2:7
策略1负于策略2:2
