qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
679,19,24,0.5928716375,0.5928716375,0.5928716375,0.38386676249999996,平
288,3,3,0.060849725,0.060849725,0.6622367749999999,0.060849725,平
870,22,56,0.5812927124999999,0.5812927124999999,0.5812927124999999,0.8296415749999999,平
430,9,38,0.3315700375,0.3315700375,0.6219091125000002,0.3315700375,平
559,4,11,0.18757924999999995,0.6367059375,0.6367059375,0.18757924999999995,胜
1,0,0,4.061625000000006E-4,4.061625000000006E-4,0.60855035,4.061625000000006E-4,平
541,4,60,0.904694675,0.5993129249999999,0.5993129249999999,0.904694675,负
386,8,24,0.3932752125,0.3932752125,0.5975490000000001,0.3932752125,平
486,8,30,0.57428455,0.57428455,0.6376147124999998,0.57428455,平
986,20,91,0.746195825,0.746195825,0.746195825,1.0826251,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.6284238987499999,0.474879305,0.43730197875,0.4516764725,0.3858633162499999
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
