qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
726,14,88,0.6144787000000002,0.6144787000000002,0.6144787000000002,1.3928393125,平
918,19,32,0.63366425,0.63366425,0.63366425,0.4163897874999999,平
18,0,0,7.591500000000012E-4,7.591500000000012E-4,0.6246782124999999,7.591500000000012E-4,平
509,10,44,0.6685767874999999,0.765659375,0.765659375,0.6685767874999999,胜
100,2,2,0.063078775,0.063078775,0.6640490625,0.063078775,平
458,8,87,1.884239425,1.884239425,0.6037873125,1.884239425,平
70,0,0,0.0014968250000000015,0.0014968250000000015,0.6009647750000002,0.0014968250000000015,平
419,9,61,1.298156975,1.298156975,0.5895571499999998,1.298156975,平
307,2,9,0.15902277499999998,0.15902277499999998,0.6081386999999999,0.15902277499999998,平
743,8,23,0.30357491249999985,0.5892311,0.5892311,0.30357491249999985,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.62942086375,0.6188134725000001,0.5627048575,0.6009787350000001,0.3420722174999999
策略1胜于策略2:2
策略1平于策略2:8
策略1负于策略2:0
