qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
943,20,48,0.6097851249999999,0.6097851249999999,0.6097851249999999,0.8067889000000001,平
885,17,33,0.5978322125000002,0.5978322125000002,0.5978322125000002,0.6157402250000003,平
380,6,34,0.36740213750000006,0.36740213750000006,0.5918824874999999,0.36740213750000006,平
150,4,32,0.2800593875,0.2800593875,0.5894449499999999,0.2800593875,平
522,10,77,1.5691018124999998,0.58884625,0.58884625,1.5691018124999998,负
906,24,68,0.6896226375000003,0.6896226375000003,0.6896226375000003,1.0064066624999997,平
255,3,3,0.0406644625,0.0406644625,0.6092720249999999,0.0406644625,平
798,15,37,0.6563886249999998,0.6563886249999998,0.6563886249999998,0.8009461124999999,平
459,11,42,0.5975757624999999,0.650075475,0.5975757624999999,0.650075475,胜
902,15,37,0.5955229625000001,0.5955229625000001,0.5955229625000001,0.7804561874999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.61261730375,0.69176413625,0.6003955125,0.5076199275000001,0.5023699562500001
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
