qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
614,14,86,0.5607225375000002,0.5607225375000002,0.5607225375000002,1.1014257249999995,平
711,10,24,0.275868275,0.5809399999999998,0.5809399999999998,0.275868275,胜
938,19,63,0.6491077625,0.6491077625,0.6491077625,0.8290054375,平
41,1,1,0.029582900000000013,0.029582900000000013,0.5909202749999999,0.029582900000000013,平
924,22,65,0.5691206750000001,0.5691206750000001,0.5691206750000001,0.9395484250000002,平
150,3,3,0.029721962499999994,0.029721962499999994,0.5812660499999999,0.029721962499999994,平
437,9,31,0.5992006999999997,0.5992006999999997,0.5758509375,0.5992006999999997,平
914,20,82,0.5715475875000001,0.5715475875000001,0.5715475875000001,1.3451559125,平
981,17,54,0.5740868874999997,0.5740868874999997,0.5740868874999997,0.9000386249999999,平
665,16,31,0.6275541875000001,0.6275541875000001,0.6275541875000001,0.35041352499999995,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5881116900000001,0.6399961487499999,0.44865134749999996,0.47915852000000003,0.41860230499999995
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
