qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
806,10,39,0.47595649999999995,0.590375075,0.590375075,0.47595649999999995,胜
177,2,2,0.02674974999999999,0.02674974999999999,0.5879000625000003,0.02674974999999999,平
516,9,42,0.4250230374999999,0.5845321625,0.5845321625,0.4250230374999999,胜
576,8,24,0.42029742499999995,0.5887019125000001,0.5887019125000001,0.42029742499999995,胜
502,9,40,0.7680649124999999,0.7029974874999999,0.7029974874999999,0.7680649124999999,负
266,5,5,0.08326418750000003,0.08326418750000003,0.5864192999999999,0.08326418750000003,平
397,10,53,0.9546392625000003,0.9546392625000003,0.58385865,0.9546392625000003,平
462,7,38,0.6788137125,0.6788137125,0.5837891875000002,0.6788137125,平
43,0,0,0.0010637750000000016,0.0010637750000000016,0.5782350250000001,0.0010637750000000016,平
768,15,24,0.5769467500000001,0.5769467500000001,0.5769467500000001,0.3586245875,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5963755612500001,0.419249715,0.44108193125,0.47880840750000014,0.36616245875
策略1胜于策略2:3
策略1平于策略2:6
策略1负于策略2:1
