第1组

第2组
serv1155851073,69.0

第3组
serv881399191,38.0

第4组
serv1850173403,34.0
serv185438317,465.0
serv530960976,75.0
serv1506289288,189.0
serv187076861,332.0
serv1779102626,418.0
serv602031715,252.0
serv1851811909,466.0
serv1102597955,438.0
serv1364147772,523.0
serv1712947443,57.0
serv464805793,342.0
serv1016986607,237.0
serv737619131,490.0
serv1228560356,19.0
serv1921244142,124.0
serv532599482,142.0

第5组
serv2056831558,312.0
serv949192880,225.0
serv1989037869,278.0

第6组
serv1782379676,184.0
serv669825442,295.0

第7组
serv1848534859,21.0
serv1102597955,401.0
serv534238026,143.0
serv1225283306,480.0
serv45549528,185.0

第8组
serv1712947443,37.0
serv463167249,403.0

第9组
serv810328414,30.0
serv530960976,28.0
serv1223644762,462.0
serv1228560356,27.0
serv598754665,94.0
serv879760647,1.0
serv2053554508,193.0
serv1360870722,131.0
serv325941327,403.0
serv1431941461,429.0
serv1504650744,444.0
serv114367578,436.0

第10组

