第1组
serv1070647773,75.0
serv668186898,459.0
serv1570805927,264.0
serv1504650744,472.0
serv154306361,36.0
serv1569167421,470.0

第2组
serv464805793,343.0
serv1848534859,34.0
serv392096510,230.0
serv1916328586,83.0
serv119283134,59.0
serv120921678,278.0
serv1569167421,465.0
serv1436857055,404.0
serv669825442,271.0
serv1575721521,262.0
serv463167249,409.0
serv2129540841,154.0
serv116006084,450.0

第3组
serv879760647,37.0
serv116006084,474.0
serv2122986741,308.0

第4组
serv2040036168,513.0

第5组
serv2060108608,73.0
serv1990676375,253.0
serv393528881,503.0
serv1365786278,404.0
serv600393209,470.0
serv810328414,9.0
serv822616296,428.0
serv668186898,447.0
serv1362509228,165.0
serv1223644762,490.0
serv1157489579,438.0
serv2127902335,23.0
serv1570805927,217.0
serv1155851073,54.0
serv739257675,351.0

第6组
serv945915830,348.0
serv1157489579,433.0
serv188715367,191.0
serv1782379676,181.0
serv2058470102,175.0
serv44935345,134.0
serv258147600,271.0
serv1225283306,473.0
serv1574082977,195.0
serv1777464120,385.0
serv1431941461,400.0
serv183799811,435.0
serv534238026,139.0

第7组
serv878122141,246.0
serv253232044,50.0
serv2126263791,457.0
serv2060108608,54.0

第8组
serv2040036168,486.0
serv1990676375,225.0
serv598754665,82.0
serv1569167421,497.0
serv1916328586,59.0
serv1435218511,132.0
serv130956833,296.0
serv1020263657,365.0
serv1086418840,278.0
serv185438317,465.0
serv187076861,336.0
serv325941327,442.0
serv188715367,234.0
serv1638599654,143.0
serv1102597955,428.0

第9组
serv1709670393,22.0
serv233363609,433.0

第10组
serv2129540841,164.0
serv949192880,209.0
serv1506289288,223.0
serv1367424822,473.0
serv45549528,200.0
serv464805793,382.0

