第1组
serv1088057346,202.0
serv1159128123,245.0
serv49850901,281.0
serv810328414,16.0
serv256509094,406.0
serv1503012238,135.0
serv1157489579,436.0
serv1084780296,238.0
serv671463948,500.0
serv463167249,382.0
serv397012066,108.0
serv46573851,466.0
serv1777464120,375.0
serv325941327,435.0
serv739257675,316.0
serv233363609,445.0
serv811966958,18.0
serv1046273922,111.0
serv1362509228,180.0

第2组
serv603670259,74.0
serv2055193052,359.0
serv1916328586,52.0
serv1779102626,414.0
serv395373560,340.0
serv1499735188,227.0
serv1457337543,176.0
serv1640238160,404.0
serv1506289288,223.0
serv44935345,115.0
serv258147600,289.0
serv1989037869,288.0

第3组
serv1708031887,21.0
serv1570805927,224.0
serv876483597,351.0
serv1985760819,184.0
serv393735016,18.0
serv1640238160,430.0
serv256509094,433.0
serv2055193052,361.0
serv1501373694,103.0

第4组
serv2126263791,492.0

第5组
serv949192880,193.0
serv325941327,421.0
serv1367424822,499.0
serv48212395,354.0
serv395373560,342.0
serv1294715539,345.0
serv49850901,275.0
serv947554374,146.0
serv669825442,316.0
serv1575721521,293.0

第6组
serv1018625113,437.0
serv46573851,453.0
serv1089695890,206.0
serv1102597955,423.0
serv883037697,40.0
serv744173231,485.0
serv1436857055,421.0
serv1296354045,182.0
serv1643515210,473.0
serv1779102626,383.0
serv256509094,446.0
serv1987399325,123.0
serv1364147772,480.0
serv673102492,184.0

第7组
serv1089695890,200.0
serv1018625113,413.0
serv466444299,61.0
serv1848534859,18.0
serv1780741170,333.0
serv1987399325,149.0
serv669825442,318.0
serv742534725,137.0
serv1919605636,209.0
serv1499735188,213.0
serv464805793,363.0
serv1046273922,95.0
serv1362509228,158.0
serv1431941461,396.0
serv116006084,439.0
serv1985760819,187.0
serv947554374,93.0
serv1070647773,84.0
serv2122986741,303.0
serv256509094,471.0
serv120921678,250.0
serv737619131,504.0
serv1643515210,497.0
serv1777464120,407.0
serv534238026,148.0

第8组

第9组
serv1575721521,286.0
serv1431941461,388.0

第10组
serv322664277,125.0
serv327579833,402.0
serv254870550,123.0
serv1155851073,70.0
serv1157489579,450.0
serv1846896353,305.0
serv1780741170,368.0
serv1499735188,237.0
serv1291438489,304.0
serv811966958,8.0
serv1708031887,29.0
serv949192880,241.0
serv673102492,204.0
serv950831424,159.0
serv807051364,313.0
serv1987399325,136.0

