qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
739,11,73,0.570606775,0.570606775,0.570606775,0.9917862999999999,平
843,16,76,0.5766046125000002,0.5766046125000002,0.5766046125000002,0.9475990499999998,平
215,3,3,0.06174244999999999,0.06174244999999999,0.6277572250000001,0.06174244999999999,平
304,6,32,0.3403049624999999,0.3403049624999999,0.5833935624999996,0.3403049624999999,平
10,0,0,5.880500000000008E-4,5.880500000000008E-4,0.5883116749999997,5.880500000000008E-4,平
548,9,34,0.597073125,0.5686609874999997,0.5686609874999997,0.597073125,负
667,11,34,0.5749636,0.5749636,0.5749636,0.34343213750000007,平
81,1,1,0.025375862500000013,0.025375862500000013,0.639886625,0.025375862500000013,平
809,17,72,0.5742685500000001,0.5742685500000001,0.5742685500000001,1.0633754125000006,平
958,17,38,0.5700562250000002,0.5700562250000002,0.5700562250000002,0.4119582124999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5874509837499999,0.47832355625000017,0.38915842125,0.3863172075,0.34735426
策略1胜于策略2:0
策略1平于策略2:9
策略1负于策略2:1
