第1组
serv1291438489,274.0
serv2058470102,222.0
serv1223644762,484.0
serv744173231,480.0
serv1989037869,282.0
serv325941327,429.0
serv1987399325,140.0
serv2126263791,484.0
serv253232044,74.0
serv1070647773,88.0
serv1570805927,243.0
serv1574082977,185.0
serv48212395,380.0
serv395373560,328.0
serv1848534859,17.0
serv233363609,392.0
serv188715367,208.0

第2组
serv324302783,405.0
serv739257675,354.0
serv1084780296,258.0

第3组
serv46573851,442.0
serv1070647773,79.0
serv120921678,269.0
serv1921244142,115.0
serv1088057346,204.0
serv1504650744,445.0
serv1015348063,210.0
serv532599482,127.0
serv464805793,341.0
serv1089695890,181.0
serv188715367,207.0
serv253232044,74.0

第4组
serv1294715539,343.0
serv1367424822,470.0
serv1086418840,294.0
serv395373560,359.0
serv810328414,2.0
serv1935170568,92.0
serv1431941461,430.0
serv2127902335,11.0
serv464805793,356.0
serv673102492,217.0
serv535876532,250.0
serv532599482,108.0
serv322664277,130.0
serv233363609,445.0
serv1296354045,157.0
serv2129540841,165.0
serv1989037869,262.0
serv1712947443,65.0
serv1297992589,349.0
serv1575721521,305.0

第5组
serv1711308937,359.0
serv949192880,193.0
serv1157489579,460.0
serv1917967092,474.0
serv1435218511,93.0
serv154306361,54.0
serv1780741170,329.0
serv532599482,112.0

第6组
serv1294715539,341.0
serv463167249,389.0
serv1779102626,398.0
serv1228560356,34.0
serv1296354045,177.0
serv1501373694,92.0
serv2122986741,286.0
serv807051364,290.0
serv1640238160,415.0
serv461528743,436.0
serv1360870722,120.0
serv1020263657,348.0
serv600393209,470.0
serv810328414,12.0
serv1293076995,208.0
serv183799811,425.0
serv1157489579,456.0
serv154306361,57.0
serv1088057346,202.0
serv1569167421,482.0
serv1574082977,229.0
serv2126263791,494.0
serv1919605636,215.0
serv395373560,326.0
serv673102492,210.0
serv1782379676,187.0
serv532599482,97.0
serv744173231,485.0

第7组
serv1780741170,365.0
serv2053554508,167.0

第8组
serv154306361,23.0
serv1046273922,120.0

第9组
serv393735016,25.0
serv883037697,64.0
serv233363609,440.0
serv1226921812,216.0
serv1293691178,495.0
serv1435218511,110.0
serv811966958,50.0
serv2060108608,79.0
serv2040036168,499.0
serv254870550,133.0
serv1919605636,180.0
serv119283134,6.0
serv737619131,508.0
serv742534725,146.0
serv950831424,194.0

第10组
serv947554374,124.0
serv1046273922,86.0
serv605308765,314.0
serv598754665,60.0
serv1574082977,238.0
serv1851811909,461.0
serv1018625113,437.0
serv325941327,452.0
serv1641876704,349.0

