qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
691,11,43,0.6649898249999999,0.6649898249999999,0.6649898249999999,0.38775308750000004,平
466,11,40,0.5941169875,0.4577438375000001,0.5941169875,0.4577438375000001,负
764,12,51,0.5932938500000002,0.5932938500000002,0.5932938500000002,0.8220454000000001,平
999,20,59,0.6233203875,0.6233203875,0.6233203875,1.28421545,平
239,3,3,0.057081074999999995,0.057081074999999995,0.5885789,0.057081074999999995,平
629,8,29,0.5553823624999998,0.5943147750000001,0.5943147750000001,0.5553823624999998,胜
6,0,0,5.130875000000008E-4,5.130875000000008E-4,0.5963781875000002,5.130875000000008E-4,平
588,12,32,0.6044020624999997,0.6044020624999997,0.6044020624999997,0.33820408749999986,平
521,9,55,0.6012267750000001,0.5950258125,0.5950258125,0.6012267750000001,负
539,12,48,0.5959077625,0.5959077625,0.5959077625,0.49856865,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.6050328549999999,0.5002733812500001,0.4890234175,0.4786592474999999,0.41068862375000004
策略1胜于策略2:1
策略1平于策略2:7
策略1负于策略2:2
