qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
600,8,25,0.38881685000000005,0.5711520749999998,0.5711520749999998,0.38881685000000005,胜
626,11,24,0.6381973500000002,0.6381973500000002,0.6381973500000002,0.3540807125000001,平
183,2,2,0.021617862500000015,0.021617862500000015,0.6355139,0.021617862500000015,平
603,15,20,0.5659080250000001,0.5659080250000001,0.5659080250000001,0.3135925374999998,平
619,6,22,0.44475383749999986,0.5697247499999999,0.5697247499999999,0.44475383749999986,胜
685,8,37,0.4574604625,0.5752468875000002,0.5752468875000002,0.4574604625,胜
760,12,41,0.600419575,0.600419575,0.600419575,0.5011826499999998,平
408,11,53,0.602135575,0.4921485249999999,0.602135575,0.4921485249999999,负
716,7,52,1.0656099124999998,0.5842811000000001,0.5842811000000001,1.0656099124999998,负
601,10,57,0.7317786375,0.6318039624999999,0.6318039624999999,0.7317786375,负
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.59743832,0.4771041987499999,0.55166980875,0.5250500112500001,0.41897385
策略1胜于策略2:3
策略1平于策略2:4
策略1负于策略2:3
