第1组

第2组
serv466444299,57.0
serv1102597955,423.0

第3组
serv811966958,7.0
serv395373560,302.0
serv1711308937,348.0
serv2126263791,452.0
serv1226921812,243.0
serv1570805927,228.0
serv120921678,225.0
serv605308765,330.0
serv671463948,489.0
serv2060108608,66.0

第4组
serv393528881,465.0
serv253232044,30.0
serv1570805927,201.0
serv1157489579,460.0
serv256509094,432.0

第5组
serv1711308937,385.0
serv464805793,351.0
serv810328414,34.0
serv739257675,332.0
serv324302783,433.0
serv1919605636,164.0
serv1225283306,501.0
serv1084780296,261.0
serv1916328586,85.0
serv154306361,29.0

第6组
serv603670259,54.0
serv233363609,406.0
serv878122141,210.0
serv1016986607,240.0
serv1433580005,455.0
serv811966958,51.0
serv1504650744,474.0
serv1102597955,445.0

第7组
serv187076861,307.0
serv188715367,218.0
serv1293076995,235.0
serv1574082977,230.0
serv395373560,306.0

第8组

第9组
serv1641876704,336.0
serv120921678,229.0
serv1504650744,448.0
serv1157489579,481.0
serv1297992589,342.0
serv602031715,275.0
serv739257675,339.0
serv327579833,431.0
serv2058470102,209.0
serv1643515210,492.0
serv1015348063,205.0
serv1574082977,200.0
serv1020263657,365.0

第10组

