qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
639,19,63,0.5726916749999995,0.5726916749999995,0.5726916749999995,1.2577543624999996,平
538,10,36,0.7762704749999998,0.5783579749999997,0.5783579749999997,0.7762704749999998,负
278,2,2,0.03533473750000002,0.03533473750000002,0.587515225,0.03533473750000002,平
485,9,35,0.5083352125000002,0.5083352125000002,0.5748940374999998,0.5083352125000002,平
787,9,21,0.332307825,0.57658325,0.57658325,0.332307825,胜
978,13,16,0.6178731375,0.6178731375,0.6178731375,0.321456125,平
289,3,3,0.0196558875,0.0196558875,0.6420248375000003,0.0196558875,平
658,13,31,0.5806086125000001,0.5806086125000001,0.5806086125000001,0.40681035000000004,平
549,10,58,1.17267285,0.5769253625000001,0.5769253625000001,1.17267285,负
81,1,1,0.015769675,0.015769675,0.5855212125,0.015769675,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5892995324999999,0.48463674999999995,0.46315200874999984,0.4082135524999998,0.33676448249999996
策略1胜于策略2:1
策略1平于策略2:7
策略1负于策略2:2
