qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
140,1,1,0.029427924999999987,0.029427924999999987,0.6164833000000002,0.029427924999999987,平
947,19,58,0.6184024124999999,0.6184024124999999,0.6184024124999999,0.7616448124999999,平
763,15,55,0.6598579374999999,0.6598579374999999,0.6598579374999999,0.726347375,平
22,0,0,9.087375000000014E-4,9.087375000000014E-4,0.7338259874999997,9.087375000000014E-4,平
695,12,58,0.6794391499999999,0.6794391499999999,0.6794391499999999,0.9410185750000004,平
269,4,35,0.7501996999999999,0.7501996999999999,0.7156774375,0.7501996999999999,平
954,17,88,0.7068999124999998,0.7068999124999998,0.7068999124999998,1.6883582624999995,平
134,4,9,0.17532710000000004,0.17532710000000004,0.6808930875000001,0.17532710000000004,平
957,17,78,0.7104867875,0.7104867875,0.7104867875,1.5693211125000008,平
176,3,25,0.4146150249999999,0.4146150249999999,0.6579281750000001,0.4146150249999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.67798941875,0.7057168625,0.47455646875,0.47455646875,0.47110424249999994
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
