第1组
serv1430302955,179.0
serv807051364,286.0
serv51489445,21.0
serv1089695890,196.0
serv1987399325,158.0

第2组
serv2056831558,321.0
serv1293076995,209.0
serv2127902335,18.0
serv1921244142,140.0
serv811966958,58.0
serv1089695890,187.0
serv51489445,39.0
serv1712947443,21.0
serv1641876704,374.0

第3组
serv1226921812,225.0
serv1846896353,315.0
serv945915830,352.0
serv2127902335,47.0

第4组
serv2127902335,76.0
serv1935170568,71.0
serv2126263791,491.0
serv600393209,479.0
serv1987399325,154.0
serv605308765,318.0
serv1916328586,88.0
serv744173231,486.0
serv1088057346,250.0
serv807051364,290.0
serv950831424,163.0
serv810328414,19.0
serv1779102626,400.0
serv1155851073,88.0
serv1985760819,173.0
serv1575721521,282.0
serv1990676375,247.0

第5组
serv1921244142,142.0
serv811966958,40.0
serv1779102626,378.0
serv1154212529,443.0
serv1848534859,20.0
serv2058470102,186.0
serv130956833,293.0
serv1291438489,312.0
serv1780741170,357.0
serv1712947443,48.0
serv1365786278,367.0

第6组
serv1638599654,176.0
serv114367578,480.0
serv668186898,428.0
serv2056831558,283.0
serv48212395,358.0
serv2053554508,198.0
serv1436857055,423.0

第7组
serv807051364,283.0
serv949192880,204.0
serv1070647773,91.0
serv2040036168,501.0
serv2058470102,212.0
serv879760647,8.0
serv1457337543,212.0
serv671463948,478.0
serv253232044,73.0
serv674740998,407.0
serv1708031887,15.0
serv466444299,79.0
serv744173231,500.0
serv188715367,230.0
serv392096510,242.0
serv2122986741,294.0

第8组
serv2060108608,54.0
serv673102492,202.0

第9组
serv879760647,15.0
serv811966958,30.0

第10组
serv1225283306,497.0
serv2056831558,288.0
serv2126263791,474.0
serv1365786278,372.0
serv1089695890,232.0
serv1782379676,140.0
serv1712947443,75.0
serv737619131,489.0
serv1570805927,242.0

