qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
760,11,57,0.6925467375000002,0.6925467375000002,0.6925467375000002,0.7514453000000001,平
740,16,35,0.5894235875,0.5894235875,0.5894235875,0.680118,平
576,8,36,0.5493630874999998,0.6242665625000003,0.6242665625000003,0.5493630874999998,胜
400,9,28,0.24769131250000012,0.24769131250000012,0.6012694875,0.24769131250000012,平
843,12,44,0.5945820250000001,0.5945820250000001,0.5945820250000001,0.6677909125000002,平
742,18,64,0.5931494625000001,0.5931494625000001,0.5931494625000001,1.05959605,平
892,14,46,0.5898404875,0.5898404875,0.5898404875,0.7957287375000003,平
890,20,95,0.5982385625000004,0.5982385625000004,0.5982385625000004,1.5050073249999998,平
914,14,91,0.5904071499999998,0.5904071499999998,0.5904071499999998,1.1469602374999996,平
246,5,35,0.3561921874999999,0.3561921874999999,0.5926150125000003,0.3561921874999999,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.6066339075000001,0.775989315,0.54014346,0.5476338075000001,0.54014346
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
