第1组
serv39813616,395.0
serv744173231,490.0
serv808689908,453.0
serv807051364,291.0
serv740896181,410.0
serv322664277,151.0

第2组
serv1848534859,23.0

第3组
serv881399191,9.0
serv395373560,301.0
serv878122141,213.0
serv1709670393,66.0
serv119283134,36.0
serv1226921812,222.0
serv1643515210,462.0
serv822616296,414.0
serv600393209,482.0
serv945915830,373.0
serv2053554508,163.0
serv1987399325,139.0
serv813605464,303.0
serv1919605636,190.0
serv233363609,446.0
serv811966958,52.0

第4组
serv2122986741,339.0
serv1638599654,147.0
serv2055193052,371.0
serv1506289288,179.0
serv673102492,186.0
serv605308765,295.0
serv1711308937,370.0
serv114367578,451.0
serv1572444471,162.0
serv1570805927,252.0
serv324302783,399.0
serv949192880,198.0
serv397012066,94.0
serv1086418840,303.0
serv1226921812,231.0
serv2124625285,491.0
serv1367424822,445.0
serv807051364,265.0
serv534238026,135.0
serv154306361,58.0
serv668186898,432.0
serv44935345,103.0

第5组
serv185438317,432.0
serv534238026,141.0

第6组
serv256509094,432.0
serv188715367,222.0
serv813605464,275.0
serv808689908,463.0
serv117644628,426.0
serv2127902335,18.0
serv1638599654,159.0
serv1641876704,358.0
serv2040036168,516.0
serv1779102626,392.0
serv1431941461,423.0
serv2124625285,510.0
serv395373560,332.0
serv950831424,175.0
serv1430302955,160.0

第7组
serv188715367,215.0
serv2060108608,64.0
serv1919605636,167.0
serv530960976,32.0
serv1851811909,471.0
serv1708031887,21.0
serv1431941461,432.0
serv1018625113,406.0
serv1089695890,211.0
serv1848534859,14.0

第8组
serv1499735188,239.0
serv1846896353,339.0
serv1020263657,347.0
serv742534725,160.0
serv1570805927,220.0
serv1501373694,129.0
serv1433580005,427.0
serv810328414,10.0
serv1228560356,47.0
serv1431941461,406.0
serv393528881,480.0
serv674740998,390.0

第9组
serv532599482,129.0
serv393528881,502.0
serv1782379676,157.0
serv668186898,425.0
serv1506289288,227.0
serv1297992589,337.0
serv669825442,279.0
serv2053554508,183.0
serv1365786278,355.0
serv1228560356,57.0
serv48212395,353.0
serv44935345,113.0

第10组
serv2124625285,512.0
serv2056831558,283.0
serv1916328586,52.0
serv464805793,397.0
serv130956833,282.0
serv466444299,35.0
serv44935345,106.0
serv669825442,268.0

