qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
469,6,35,0.7084020125,0.7084020125,0.5714515500000001,0.7084020125,平
739,12,55,0.5763427125000004,0.5763427125000004,0.5763427125000004,0.7071885375000001,平
856,16,36,0.5762464875,0.5762464875,0.5762464875,0.384085925,平
61,1,9,0.07630925000000002,0.07630925000000002,0.5750918125,0.07630925000000002,平
733,16,73,0.5785237625000003,0.5785237625000003,0.5785237625000003,1.4305743000000004,平
1,0,0,3.3143750000000035E-4,3.3143750000000035E-4,0.6445373249999998,3.3143750000000035E-4,平
427,11,101,0.5740708125000002,1.7570715125000007,0.5740708125000002,1.7570715125000007,胜
937,20,80,0.5732475625,0.5732475625,0.5732475625,1.4282490124999998,平
272,5,35,0.7356594499999999,0.7356594499999999,0.5707511499999998,0.7356594499999999,平
20,0,0,7.05725000000001E-4,7.05725000000001E-4,0.5785719374999998,7.05725000000001E-4,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5818835112499999,0.7228577162500002,0.4399839212500001,0.5582839912500002,0.39058198875000005
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
