qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
286,5,41,0.549288275,0.549288275,0.5866276874999999,0.549288275,平
634,9,12,0.28998083750000003,0.62060475,0.62060475,0.28998083750000003,胜
374,4,83,1.1798627624999998,1.1798627624999998,0.5975810875,1.1798627624999998,平
788,17,88,0.6004570375,0.6004570375,0.6004570375,1.5322862625,平
678,11,89,0.579721125,0.579721125,0.579721125,1.6191159499999999,平
476,7,54,0.8423482374999999,0.8423482374999999,0.6284308125000002,0.8423482374999999,平
937,16,68,0.599729975,0.599729975,0.599729975,1.2020045500000007,平
126,2,2,0.030454187500000007,0.030454187500000007,0.6052146625000001,0.030454187500000007,平
401,2,2,0.034271050000000004,0.034271050000000004,0.60441275,0.034271050000000004,平
652,9,48,0.5053094875,0.5887445625,0.5887445625,0.5053094875,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.601152445,0.7784921600000001,0.5211422975,0.5625481962499999,0.44152238750000006
策略1胜于策略2:2
策略1平于策略2:8
策略1负于策略2:0
