第1组
serv535876532,259.0
serv395373560,340.0
serv2060108608,65.0
serv2129540841,147.0
serv117644628,445.0
serv466444299,54.0
serv393528881,456.0
serv1016986607,241.0
serv39813616,394.0
serv530960976,22.0
serv1223644762,511.0
serv883037697,74.0
serv1848534859,40.0
serv1641876704,334.0
serv1575721521,307.0
serv674740998,403.0

第2组
serv322664277,127.0

第3组
serv1367424822,443.0
serv1935170568,113.0
serv397012066,100.0
serv1020263657,341.0
serv325941327,430.0
serv1365786278,380.0
serv1708031887,1.0
serv742534725,155.0
serv1499735188,246.0
serv48212395,357.0

第4组
serv878122141,241.0
serv393735016,9.0

第5组
serv2056831558,330.0
serv2040036168,516.0
serv1917967092,449.0
serv876483597,341.0
serv1503012238,132.0

第6组
serv322664277,175.0
serv1436857055,426.0
serv392096510,247.0
serv813605464,309.0
serv1712947443,54.0
serv1159128123,211.0
serv119283134,10.0
serv183799811,455.0
serv324302783,444.0

第7组

第8组
serv233363609,413.0
serv44935345,113.0
serv1225283306,512.0
serv602031715,259.0
serv461528743,446.0
serv45549528,188.0
serv1088057346,258.0
serv1987399325,119.0
serv810328414,32.0
serv39813616,342.0

第9组
serv463167249,393.0
serv1015348063,209.0
serv1431941461,391.0
serv48212395,332.0
serv1084780296,253.0
serv1157489579,437.0
serv1294715539,316.0
serv1228560356,5.0
serv44935345,103.0
serv947554374,115.0
serv2124625285,483.0
serv322664277,139.0
serv254870550,116.0
serv46573851,443.0

第10组
serv822616296,424.0
serv807051364,263.0
serv674740998,372.0
serv1499735188,205.0
serv253232044,64.0
serv114367578,457.0
serv397012066,105.0
serv1015348063,211.0
serv1367424822,497.0
serv466444299,36.0
serv1916328586,71.0

