qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
599,18,79,0.6080210875000001,0.6080210875000001,0.6080210875000001,1.3153912875,平
377,6,14,0.24073130000000006,0.24073130000000006,0.6471032250000001,0.24073130000000006,平
946,15,51,0.6327234625,0.6327234625,0.6327234625,0.6083418625,平
781,20,55,0.6945619375000001,0.6945619375000001,0.6945619375000001,0.94393725,平
853,9,70,0.7736404749999999,0.6129604625,0.6129604625,0.7736404749999999,负
508,6,18,0.261413675,0.6715222,0.6715222,0.261413675,胜
492,7,26,0.5113394250000001,0.5113394250000001,0.6418217374999999,0.5113394250000001,平
974,14,33,0.5989387375,0.5989387375,0.5989387375,0.4511900625000001,平
983,16,86,0.6225399,0.6225399,0.6225399,1.1842675375,平
814,13,38,0.6053696624999999,0.6053696624999999,0.6053696624999999,0.7619868874999998,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.6335562412500001,0.70522397625,0.5549279662500001,0.5798708175,0.5216469375000001
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
