qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
943,22,76,0.5705159999999999,0.5705159999999999,0.5705159999999999,1.2227884875000001,平
829,18,64,0.5738676125000001,0.5738676125000001,0.5738676125000001,1.1178423124999999,平
107,2,2,0.03451698749999998,0.03451698749999998,0.5962605875000001,0.03451698749999998,平
790,25,81,0.5784542749999999,0.5784542749999999,0.5784542749999999,1.2838145625000004,平
28,1,1,0.008285850000000004,0.008285850000000004,0.5874349374999999,0.008285850000000004,平
793,14,48,0.5704999000000001,0.5704999000000001,0.5704999000000001,0.7887472999999999,平
563,8,22,0.3726302,0.56747415,0.56747415,0.3726302,胜
756,13,75,0.5686664124999998,0.5686664124999998,0.5686664124999998,1.0370266625000002,平
257,4,18,0.17371801249999996,0.17371801249999996,0.5736004500000003,0.17371801249999996,平
188,7,37,0.542600825,0.542600825,0.5818861125000001,0.542600825,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5768660437500001,0.6581971200000001,0.3993756075,0.41886000250000005,0.3993756075
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
