第1组
serv39813616,382.0
serv1643515210,463.0
serv737619131,480.0
serv116006084,463.0
serv2058470102,193.0
serv1916328586,58.0
serv1293076995,247.0
serv1575721521,281.0
serv530960976,38.0
serv674740998,397.0
serv947554374,135.0

第2组
serv116006084,476.0
serv327579833,405.0
serv1641876704,377.0
serv1506289288,199.0
serv1296354045,170.0
serv2060108608,82.0
serv1430302955,177.0
serv1084780296,245.0
serv739257675,362.0
serv1569167421,494.0
serv1018625113,439.0

第3组
serv673102492,221.0
serv1935170568,62.0
serv1711308937,349.0
serv530960976,46.0
serv740896181,409.0
serv48212395,337.0
serv188715367,183.0
serv742534725,158.0
serv945915830,364.0
serv1916328586,52.0
serv392096510,246.0
serv1020263657,367.0

第4组
serv1506289288,185.0
serv807051364,312.0
serv1435218511,117.0
serv322664277,170.0
serv233363609,447.0
serv116006084,460.0
serv1504650744,470.0
serv742534725,154.0
serv1569167421,486.0
serv737619131,495.0
serv120921678,254.0
serv1365786278,385.0
serv2055193052,369.0
serv324302783,431.0
serv48212395,364.0
serv2127902335,8.0
serv2053554508,175.0
serv1015348063,226.0
serv669825442,284.0
serv327579833,383.0

第5组
serv325941327,432.0
serv1572444471,169.0
serv811966958,55.0

第6组
serv1088057346,206.0
serv322664277,173.0
serv130956833,325.0
serv1436857055,444.0
serv114367578,447.0
serv117644628,440.0
serv1569167421,456.0
serv1782379676,177.0

第7组

第8组
serv1157489579,458.0
serv253232044,26.0
serv822616296,413.0
serv154306361,45.0
serv117644628,407.0
serv1989037869,259.0
serv1089695890,215.0
serv1643515210,478.0
serv119283134,36.0
serv1782379676,157.0
serv1569167421,451.0
serv1501373694,107.0

第9组
serv463167249,367.0
serv947554374,131.0
serv807051364,270.0
serv530960976,42.0
serv1435218511,121.0
serv1155851073,71.0
serv1086418840,253.0
serv1989037869,270.0
serv1291438489,274.0

第10组
serv1921244142,115.0
serv1293076995,253.0
serv2060108608,78.0
serv2122986741,290.0
serv600393209,484.0
serv1046273922,115.0
serv1641876704,381.0
serv1574082977,205.0
serv1712947443,51.0
serv1917967092,429.0
serv1638599654,171.0
serv1102597955,446.0

