qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
669,17,103,0.5676826750000001,0.5676826750000001,0.5676826750000001,1.5554652000000002,平
264,2,5,0.08275079999999999,0.08275079999999999,0.5748565999999998,0.08275079999999999,平
782,15,29,0.5798548125,0.5798548125,0.5798548125,0.6333594875000002,平
183,3,14,0.3851389625,0.3851389625,0.5968433874999999,0.3851389625,平
157,2,2,0.08269206249999998,0.08269206249999998,0.58092925,0.08269206249999998,平
315,11,64,0.5798601125,1.2295560500000002,0.5798601125,1.2295560500000002,胜
559,8,81,1.2355805874999999,0.5801702499999999,0.5801702499999999,1.2355805874999999,负
988,23,57,0.5791438250000001,0.5791438250000001,0.5791438250000001,1.041046575,平
617,7,54,1.2281929249999997,0.5753108999999998,0.5753108999999998,1.2281929249999997,负
773,14,42,0.5843772749999999,0.5843772749999999,0.5843772749999999,0.7730257125000001,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.57990290875,0.8246808362500001,0.59052740375,0.52466776125,0.4596981674999999
策略1胜于策略2:1
策略1平于策略2:7
策略1负于策略2:2
