第1组
serv1501373694,129.0
serv1638599654,137.0
serv2055193052,366.0
serv1987399325,124.0
serv45549528,167.0
serv44935345,94.0
serv1504650744,455.0
serv598754665,61.0
serv1155851073,78.0
serv2058470102,223.0
serv1296354045,135.0
serv1226921812,220.0
serv742534725,151.0
serv1574082977,248.0
serv39813616,386.0
serv1990676375,231.0
serv1641876704,349.0
serv2126263791,445.0
serv602031715,255.0
serv114367578,451.0
serv116006084,475.0

第2组
serv1293691178,497.0
serv51489445,45.0
serv1780741170,333.0
serv1360870722,133.0
serv879760647,47.0
serv744173231,478.0
serv325941327,423.0
serv233363609,428.0
serv183799811,430.0
serv1574082977,251.0
serv1777464120,380.0
serv395373560,358.0
serv1293076995,206.0
serv1985760819,180.0
serv950831424,157.0
serv48212395,373.0
serv810328414,3.0
serv878122141,217.0
serv327579833,398.0
serv1499735188,234.0
serv1782379676,154.0
serv1430302955,161.0
serv1226921812,218.0
serv2053554508,186.0

第3组
serv883037697,73.0
serv1850173403,39.0
serv1435218511,132.0
serv742534725,168.0
serv120921678,238.0
serv1223644762,497.0
serv1777464120,380.0
serv1362509228,180.0
serv1367424822,471.0
serv1504650744,490.0

第4组
serv1297992589,355.0

第5组
serv1985760819,163.0
serv807051364,296.0
serv811966958,51.0
serv1433580005,440.0
serv878122141,213.0
serv674740998,387.0

第6组
serv674740998,398.0
serv1084780296,240.0
serv48212395,383.0
serv1712947443,21.0
serv233363609,411.0
serv1225283306,521.0
serv1709670393,62.0
serv187076861,297.0
serv183799811,448.0
serv1504650744,451.0
serv1708031887,11.0
serv1848534859,46.0
serv1569167421,455.0
serv1506289288,181.0
serv673102492,194.0
serv669825442,297.0
serv1780741170,321.0
serv1018625113,410.0
serv740896181,396.0

第7组
serv2127902335,5.0
serv811966958,54.0
serv1846896353,302.0
serv324302783,433.0
serv602031715,287.0
serv1430302955,200.0
serv1643515210,486.0
serv45549528,194.0
serv534238026,95.0
serv2060108608,53.0
serv883037697,54.0
serv1226921812,242.0
serv2129540841,155.0
serv1070647773,62.0
serv327579833,420.0

第8组
serv534238026,92.0
serv1574082977,198.0
serv1364147772,522.0

第9组
serv39813616,376.0
serv46573851,411.0
serv1780741170,362.0
serv1223644762,489.0
serv1570805927,217.0
serv668186898,431.0
serv2124625285,462.0

第10组
serv130956833,299.0
serv1916328586,71.0
serv1987399325,118.0
serv1850173403,32.0
serv822616296,461.0
serv1457337543,192.0
serv602031715,279.0
serv1364147772,529.0
serv2056831558,301.0
serv1084780296,263.0
serv1154212529,408.0
serv669825442,326.0
serv1015348063,182.0
serv327579833,384.0
serv1711308937,373.0
serv1989037869,274.0
serv879760647,26.0
serv1294715539,324.0
serv1708031887,32.0
serv256509094,442.0
serv530960976,26.0

