qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
283,5,28,0.3111870500000001,0.3111870500000001,0.5946943249999999,0.3111870500000001,平
465,9,34,0.36144166249999987,0.36144166249999987,0.6421265624999999,0.36144166249999987,平
155,5,11,0.15076902500000006,0.15076902500000006,0.6014887124999999,0.15076902500000006,平
801,14,14,0.6007991374999999,0.6007991374999999,0.6007991374999999,0.25991140000000007,平
742,17,59,0.958129975,0.958129975,0.958129975,0.6982880124999999,平
568,9,37,0.6877570375,0.7133146625,0.7133146625,0.6877570375,胜
498,11,27,0.6246782624999999,0.3829579624999998,0.6246782624999999,0.3829579624999998,负
86,2,21,0.23835246250000003,0.23835246250000003,0.5916152750000001,0.23835246250000003,平
392,7,20,0.29742199999999996,0.29742199999999996,0.6283881000000002,0.29742199999999996,平
512,10,30,0.438413925,0.6012535375000001,0.6012535375000001,0.438413925,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.6556488549999999,0.38265005374999994,0.4668950537499999,0.4615627474999999,0.38265005374999994
策略1胜于策略2:2
策略1平于策略2:7
策略1负于策略2:1
