qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
651,9,32,0.5506836125,0.5690939374999999,0.5690939374999999,0.5506836125,胜
540,6,30,0.23298002500000004,0.5727505374999999,0.5727505374999999,0.23298002500000004,胜
45,5,5,0.07768857500000002,0.07768857500000002,0.5779999250000001,0.07768857500000002,平
785,16,34,0.5753323875000003,0.5753323875000003,0.5753323875000003,0.4722519250000003,平
59,0,0,0.001218825000000002,0.001218825000000002,0.5844628625000003,0.001218825000000002,平
259,7,38,0.7008004874999999,0.7008004874999999,0.5787803125,0.7008004874999999,平
716,13,20,0.5808009124999999,0.5808009124999999,0.5808009124999999,0.23899387500000002,平
44,1,1,0.012086524999999992,0.012086524999999992,0.6438263625,0.012086524999999992,平
812,14,18,0.5912517125000001,0.5912517125000001,0.5912517125000001,0.296107,平
501,9,23,0.4676653625000001,0.5904873375,0.5904873375,0.4676653625000001,胜
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.58647862875,0.30504762125000007,0.37905084250000004,0.42715112375000003,0.29284560375
策略1胜于策略2:3
策略1平于策略2:7
策略1负于策略2:0
