qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
173,5,15,0.26761458750000006,0.26761458750000006,0.5823031125000001,0.26761458750000006,平
768,6,13,0.145797625,0.6309539499999999,0.6309539499999999,0.145797625,胜
320,3,23,0.17064959999999993,0.17064959999999993,0.5995161,0.17064959999999993,平
477,10,46,0.9162092875000003,0.9162092875000003,0.5717828499999997,0.9162092875000003,平
6,1,1,0.04784899999999999,0.04784899999999999,0.6174989124999999,0.04784899999999999,平
956,19,95,0.5891241375,0.5891241375,0.5891241375,1.2319989875000004,平
208,2,8,0.06615788750000001,0.06615788750000001,0.5948546750000001,0.06615788750000001,平
178,3,9,0.15886771249999998,0.15886771249999998,0.5739317875000001,0.15886771249999998,平
43,1,1,0.009066212499999997,0.009066212499999997,0.5891081999999999,0.009066212499999997,平
56,1,1,0.027065074999999994,0.027065074999999994,0.639448225,0.027065074999999994,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5988521949999999,0.3041275975000001,0.23984011250000004,0.28835574500000005,0.20539746874999998
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
