第1组
serv1431941461,391.0
serv120921678,276.0
serv1154212529,439.0
serv1777464120,425.0
serv1987399325,139.0
serv1088057346,242.0
serv395373560,338.0
serv668186898,435.0
serv1780741170,346.0
serv1228560356,48.0
serv1435218511,149.0
serv2122986741,296.0
serv1018625113,415.0
serv945915830,372.0
serv1365786278,352.0

第2组
serv393735016,16.0
serv883037697,62.0
serv324302783,410.0
serv532599482,145.0
serv949192880,206.0
serv535876532,263.0
serv808689908,426.0
serv1102597955,395.0
serv879760647,44.0
serv49850901,296.0
serv2124625285,463.0
serv813605464,302.0
serv810328414,9.0
serv1709670393,47.0
serv1575721521,295.0

第3组
serv740896181,369.0
serv1223644762,490.0
serv876483597,351.0
serv183799811,418.0
serv1297992589,334.0
serv2055193052,350.0
serv1641876704,343.0
serv1569167421,478.0
serv51489445,13.0
serv1935170568,84.0
serv1851811909,440.0
serv822616296,460.0
serv605308765,291.0
serv185438317,472.0

第4组
serv114367578,474.0
serv1102597955,398.0
serv813605464,273.0
serv1155851073,80.0
serv1089695890,205.0
serv116006084,470.0

第5组
serv1102597955,412.0
serv530960976,74.0

第6组
serv603670259,78.0
serv530960976,68.0
serv1046273922,82.0
serv1638599654,177.0
serv1228560356,18.0
serv1989037869,267.0
serv1985760819,181.0
serv1293076995,223.0
serv463167249,370.0
serv1435218511,118.0
serv325941327,458.0

第7组
serv1084780296,216.0

第8组
serv392096510,232.0
serv1779102626,418.0
serv1296354045,181.0
serv233363609,391.0
serv256509094,395.0
serv1084780296,220.0
serv807051364,304.0
serv254870550,102.0
serv1935170568,115.0
serv1159128123,237.0
serv740896181,375.0
serv2126263791,464.0
serv605308765,290.0
serv1089695890,238.0
serv1570805927,252.0

第9组
serv45549528,193.0
serv2126263791,476.0
serv603670259,75.0
serv2055193052,329.0
serv393735016,17.0
serv327579833,410.0
serv1780741170,367.0
serv1935170568,89.0
serv1779102626,442.0
serv1293691178,505.0
serv1291438489,322.0
serv1089695890,250.0
serv600393209,490.0
serv2056831558,339.0
serv1360870722,160.0
serv602031715,298.0
serv1296354045,196.0
serv392096510,234.0
serv393528881,491.0
serv2127902335,19.0

第10组
serv740896181,400.0
serv602031715,324.0
serv187076861,302.0
serv1501373694,109.0
serv603670259,60.0
serv2126263791,486.0
serv600393209,467.0
serv950831424,179.0
serv2124625285,504.0
serv878122141,214.0
serv1365786278,393.0
serv1436857055,411.0
serv1297992589,334.0
serv1779102626,463.0
serv1708031887,39.0
serv46573851,465.0
serv1155851073,105.0
serv45549528,185.0
serv1015348063,190.0
serv1570805927,235.0

