第1组
serv1712947443,53.0
serv1293076995,203.0
serv256509094,407.0
serv822616296,447.0
serv598754665,80.0
serv1848534859,39.0
serv1987399325,169.0
serv46573851,439.0
serv1364147772,520.0
serv1985760819,180.0
serv2126263791,479.0
serv602031715,266.0
serv2060108608,31.0
serv1574082977,218.0
serv1291438489,286.0
serv1782379676,173.0
serv188715367,215.0

第2组
serv1985760819,180.0
serv1015348063,199.0
serv185438317,478.0
serv466444299,72.0
serv740896181,386.0
serv1921244142,146.0
serv254870550,110.0
serv46573851,412.0
serv1102597955,445.0
serv535876532,230.0
serv945915830,348.0
serv1089695890,203.0
serv530960976,64.0
serv392096510,225.0
serv1935170568,97.0

第3组
serv1225283306,487.0
serv1436857055,419.0
serv1086418840,262.0
serv671463948,516.0
serv605308765,291.0

第4组

第5组
serv44935345,97.0
serv1989037869,252.0
serv39813616,396.0
serv1848534859,26.0
serv120921678,266.0
serv811966958,4.0
serv1291438489,279.0
serv51489445,14.0
serv258147600,257.0
serv1780741170,374.0
serv878122141,214.0
serv532599482,113.0
serv950831424,201.0
serv674740998,392.0
serv1850173403,5.0

第6组
serv1501373694,142.0
serv1919605636,174.0
serv605308765,308.0
serv1575721521,270.0
serv950831424,194.0
serv822616296,440.0
serv1362509228,154.0

第7组
serv1921244142,119.0
serv811966958,42.0
serv1574082977,231.0
serv256509094,424.0
serv327579833,391.0
serv1228560356,18.0
serv1364147772,524.0

第8组
serv1291438489,296.0
serv2055193052,325.0
serv1296354045,178.0
serv945915830,334.0
serv1070647773,100.0
serv530960976,46.0
serv120921678,259.0
serv464805793,343.0
serv744173231,519.0
serv48212395,375.0
serv1780741170,364.0
serv1435218511,137.0

第9组
serv116006084,488.0
serv742534725,183.0
serv668186898,425.0
serv1293691178,485.0
serv325941327,425.0
serv878122141,217.0
serv393735016,21.0

第10组

