第1组
serv1291438489,279.0
serv49850901,296.0
serv535876532,258.0
serv1297992589,324.0
serv1846896353,312.0
serv2055193052,379.0
serv325941327,444.0
serv1364147772,490.0

第2组
serv1225283306,497.0

第3组
serv1640238160,371.0
serv1089695890,236.0
serv1435218511,125.0
serv1709670393,20.0
serv1504650744,481.0
serv947554374,111.0
serv534238026,99.0
serv2058470102,222.0
serv464805793,368.0
serv1779102626,374.0

第4组
serv1501373694,145.0
serv674740998,394.0
serv1020263657,371.0
serv530960976,69.0
serv1503012238,145.0
serv1293076995,256.0
serv1575721521,269.0
serv183799811,424.0
serv813605464,306.0

第5组
serv535876532,276.0
serv808689908,417.0
serv1431941461,405.0
serv1503012238,143.0
serv1364147772,510.0
serv740896181,361.0
serv1501373694,141.0
serv46573851,456.0
serv603670259,95.0
serv945915830,366.0
serv49850901,324.0
serv393735016,37.0
serv1018625113,383.0
serv1296354045,140.0
serv154306361,4.0
serv1070647773,100.0

第6组
serv395373560,341.0
serv1780741170,354.0
serv254870550,116.0
serv1102597955,398.0
serv1157489579,481.0
serv671463948,486.0
serv1919605636,169.0
serv393735016,42.0
serv1226921812,249.0
serv39813616,365.0
serv188715367,211.0
serv810328414,24.0
serv1708031887,28.0
serv1643515210,454.0
serv392096510,232.0
serv120921678,229.0
serv463167249,365.0
serv1364147772,530.0

第7组

第8组
serv605308765,305.0
serv534238026,132.0
serv1296354045,189.0
serv1640238160,374.0
serv1159128123,207.0
serv811966958,55.0
serv1365786278,372.0
serv1294715539,300.0
serv1777464120,387.0
serv1921244142,137.0

第9组
serv1362509228,195.0
serv2040036168,486.0
serv1780741170,338.0
serv605308765,288.0
serv1570805927,212.0
serv116006084,444.0

第10组
serv1365786278,356.0
serv49850901,309.0
serv1503012238,124.0

