第1组
serv1917967092,439.0
serv2053554508,177.0
serv1228560356,20.0
serv1851811909,430.0

第2组
serv532599482,122.0
serv1921244142,160.0
serv463167249,388.0
serv602031715,268.0
serv530960976,21.0
serv1712947443,37.0
serv1709670393,43.0
serv1020263657,326.0
serv1504650744,481.0
serv254870550,93.0
serv1711308937,351.0
serv154306361,46.0
serv51489445,16.0
serv1643515210,470.0
serv1430302955,162.0
serv1435218511,127.0

第3组
serv463167249,364.0
serv598754665,41.0
serv1572444471,140.0
serv2060108608,77.0
serv1102597955,406.0
serv945915830,361.0
serv1225283306,473.0
serv1850173403,25.0

第4组
serv1989037869,234.0
serv1154212529,393.0
serv1102597955,416.0

第5组
serv327579833,389.0
serv1916328586,77.0

第6组
serv49850901,315.0
serv807051364,262.0
serv2126263791,494.0
serv1506289288,204.0
serv185438317,460.0
serv258147600,263.0
serv808689908,463.0
serv253232044,50.0
serv2127902335,7.0
serv2060108608,59.0
serv1574082977,199.0
serv822616296,422.0
serv1917967092,454.0
serv461528743,450.0
serv1712947443,55.0
serv393735016,2.0
serv1436857055,404.0

第7组
serv1436857055,429.0
serv1291438489,289.0
serv1430302955,203.0
serv1777464120,374.0
serv881399191,31.0
serv1919605636,201.0
serv808689908,443.0
serv1506289288,191.0
serv1643515210,493.0
serv1155851073,91.0

第8组
serv466444299,58.0
serv1501373694,93.0
serv669825442,319.0
serv1921244142,121.0
serv2055193052,345.0
serv598754665,52.0
serv1990676375,224.0
serv1430302955,231.0
serv668186898,442.0
serv1708031887,23.0
serv1572444471,140.0
serv532599482,122.0
serv45549528,173.0

第9组
serv669825442,323.0

第10组
serv1638599654,123.0
serv1916328586,69.0
serv1782379676,154.0
serv668186898,434.0
serv2129540841,180.0
serv2055193052,347.0

