qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
928,19,62,0.5767276500000003,0.5767276500000003,0.5767276500000003,1.0641292000000002,平
698,12,55,0.5698424000000002,0.5698424000000002,0.5698424000000002,1.0732114749999995,平
296,9,56,0.9931013000000002,0.9931013000000002,0.7297791874999999,0.9931013000000002,平
176,1,1,0.03101020000000001,0.03101020000000001,0.6220641875000001,0.03101020000000001,平
263,10,38,0.6042364375000001,0.6042364375000001,0.6530101874999998,0.6042364375000001,平
810,14,29,0.6109879499999998,0.6109879499999998,0.6109879499999998,0.32784411249999995,平
937,25,113,0.659291375,0.659291375,0.659291375,1.9070975499999996,平
47,0,0,0.001122662500000001,0.001122662500000001,0.577652375,0.001122662500000001,平
178,2,7,0.05042574999999998,0.05042574999999998,0.6048030000000001,0.05042574999999998,平
752,16,86,0.5737393749999998,0.5737393749999998,0.5737393749999998,1.6365588875000001,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.61778976875,0.7688737575,0.46704851,0.46704851,0.41240191500000006
策略1胜于策略2:0
策略1平于策略2:10
策略1负于策略2:0
