qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
883,17,62,0.577470675,0.577470675,0.577470675,0.9913800250000001,平
755,15,92,0.568800025,0.568800025,0.568800025,1.2376172749999999,平
352,8,21,0.2711694,0.2711694,0.5875954125,0.2711694,平
428,13,39,0.6738423124999997,0.492389125,0.6738423124999997,0.492389125,负
488,10,34,0.3488954000000001,0.3488954000000001,0.5912303750000001,0.3488954000000001,平
66,1,1,0.012439387500000001,0.012439387500000001,0.5739531625000001,0.012439387500000001,平
103,3,24,0.46946685000000016,0.46946685000000016,0.5715529125,0.46946685000000016,平
718,14,45,0.572199825,0.572199825,0.572199825,0.580528375,平
75,2,20,0.163566675,0.163566675,0.5747229,0.163566675,平
739,10,52,0.9348550375000004,0.5772033625000003,0.5772033625000003,0.9348550375000004,负
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5868570962500002,0.5502307550000001,0.4592705587500001,0.40536007250000017,0.40536007250000017
策略1胜于策略2:0
策略1平于策略2:8
策略1负于策略2:2
