qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
717,17,33,0.6568751000000002,0.6568751000000002,0.6568751000000002,0.4907907625000001,平
405,9,29,0.40982523750000005,0.40982523750000005,0.5889477625000004,0.40982523750000005,平
182,5,6,0.11931513750000003,0.11931513750000003,0.5976558875,0.11931513750000003,平
470,4,32,0.6899647999999998,0.6899647999999998,0.5985485374999998,0.6899647999999998,平
332,11,30,0.5925399375,0.41150385000000017,0.5925399375,0.41150385000000017,负
697,12,31,0.6258702750000003,0.6258702750000003,0.6258702750000003,0.4056717375000001,平
646,13,58,0.5877717874999999,0.5877717874999999,0.5877717874999999,0.7479010250000001,平
544,10,24,0.4556963749999999,0.597297725,0.597297725,0.4556963749999999,胜
333,3,10,0.18428645000000002,0.18428645000000002,0.6657436874999998,0.18428645000000002,平
709,11,53,0.5922834625,0.5922834625,0.5922834625,0.8967350625,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.61035341625,0.48116904375,0.49144285625000006,0.4874993825000001,0.42556933375000006
策略1胜于策略2:1
策略1平于策略2:8
策略1负于策略2:1
