qos改变了的服务个数,实际需要更新的ws(count==0):的个数,PQ队列的最大长度,策略1(10),策略2(500),重查,连续查询,结果
331,2,53,0.8135511,0.8135511,0.5864085874999999,0.8135511,平
804,18,65,0.5741510124999998,0.5741510124999998,0.5741510124999998,1.2208106124999993,平
431,14,58,0.5909417,0.9297124249999997,0.5909417,0.9297124249999997,胜
845,13,28,0.5906157125000001,0.5906157125000001,0.5906157125000001,0.4759458125000002,平
356,5,11,0.13286643750000002,0.13286643750000002,0.6027663125000002,0.13286643750000002,平
269,2,2,0.03381126250000001,0.03381126250000001,0.5764122374999999,0.03381126250000001,平
212,6,16,0.15524874999999996,0.15524874999999996,0.5896320374999999,0.15524874999999996,平
182,2,2,0.022772549999999996,0.022772549999999996,0.5907759624999998,0.022772549999999996,平
948,16,72,0.5859435125,0.5859435125,0.5859435125,1.3034651499999996,平
775,12,32,0.5797479000000003,0.5797479000000003,0.5797479000000003,0.5759364375,平
重查平均时间,连续查询平均时间,策略1平均时间,策略2平均时间,最佳策略平均时间
0.5867394975,0.5664120537499999,0.40796499375,0.44184206625,0.37340260625
策略1胜于策略2:1
策略1平于策略2:9
策略1负于策略2:0
