0.6188296493250007,0.1853851195500007
0.6769168513750013,0.2389315802749993
0.7017788981999984,0.28008690337499936
0.6282298499249974,0.4212618840999997
0.6540478878250007,0.3945068923500009
0.6796268318749986,0.4870840796749979
0.6626100349250015,0.5628193913999998
0.6383007773500012,0.5012665460000003
0.6738268080499998,0.5912823566250008
0.6887692601000028,0.6777051515499989
0.6702369501750006,0.6318738051749985
0.6546084466999995,0.6904261980499983
0.6408738408249997,0.7590625879000004
0.6333773382000003,0.7133934095749986
0.6455769546250011,0.8057940770749977
0.617821597975,0.8543645877999996
0.7101823109249985,0.8703797461500011
0.6502911218499997,0.9034994416500011
0.6236814278000011,0.9686358478499973
