0.9012058090499995,0.09938923572499982
0.8894852362500002,0.18237583887499972
0.8997078045249994,0.26924611809999993
0.9151251681749991,0.3535316813249999
0.932318019425002,0.4292656965250004
0.9493080915999992,0.5048742776000014
0.9682879310999971,0.5862928004250005
0.9841275469999966,0.656022307225001
1.0000834871500004,0.7366887855750002
1.018509779350001,0.7976467037750004
1.0372180380250025,0.873216861700001
1.0533292428500036,0.9523594231750012
1.067625636474999,1.0234430639750005
1.083351164074999,1.094769575474995
1.1073112186749983,1.1681026235749996
1.1251065710749972,1.2343932038250027
1.1423954874499989,1.3114957350999998
1.1590317299250001,1.3779204719750058
1.1762577785,1.4456167433000067
1.1912064730500005,1.5116700863500012
